,Brand,pickup,Model,Price,Range,Battery,Weight
40687,Porsche,5.4,Taycan Sport Turismo,80200.0,380.0,71.0,2155 kg
40688,Porsche,5.4,Taycan 4S Sport Turismo,96700.0,440.0,82.3,2270 kg
40689,Porsche,5.4,Taycan Turbo S Sport Turismo,163200.0,505.0,97.0,2395 kg
40690,Porsche,5.4,Taycan Turbo,125800.0,445.0,83.7,2380 kg
40691,Porsche,5.4,Taycan Turbo Cross Turismo,138200.0,495.0,97.0,2395 kg
40692,Porsche,5.4,Taycan Turbo S,148300.0,430.0,83.7,2370 kg
40693,Porsche,5.4,Taycan 4S Plus,94996.0,480.0,83.7,2295 kg
40694,Porsche,5.4,Taycan Turbo Sport Turismo,136200.0,505.0,97.0,2390 kg
40695,Porsche,5.4,Taycan GTS Sport Turismo,111200.0,425.0,83.7,2385 kg
40696,Porsche,5.4,Taycan Turbo Cross Turismo,120900.0,395.0,83.7,2395 kg
40697,Porsche,5.4,Taycan 4S Sport Turismo,91700.0,370.0,71.0,2245 kg
40698,Porsche,5.4,Taycan Turbo S Cross Turismo,143400.0,380.0,83.7,2395 kg
40699,Porsche,5.4,Taycan Turbo S Sport Turismo,149300.0,395.0,83.7,2400 kg
40700,Porsche,5.4,Taycan Plus,83654.0,485.0,83.7,2205 kg
40701,Porsche,5.4,Taycan 4S Plus Sport Turismo,95996.0,430.0,83.7,2325 kg
40702,Porsche,5.4,Taycan Plus Sport Turismo,84654.0,445.0,83.7,2235 kg
40703,Porsche,5.4,Taycan Turbo S Cross Turismo,149300.0,410.0,83.7,2395 kg
40704,Porsche,5.4,Taycan Turbo Cross Turismo,126800.0,425.0,83.7,2395 kg
40705,Porsche,5.4,Taycan Turbo Sport Turismo,126800.0,405.0,83.7,2405 kg
40706,Audi,9.0,e-tron 55 quattro,72935.0,365.0,86.5,2565 kg
40707,Audi,9.0,Q4 e-tron 40,50630.0,405.0,76.6,2125 kg
40708,Audi,9.0,Q4 e-tron 45,51310.0,420.0,77.0,2145 kg
40709,Audi,9.0,A6 Avant e-tron performance (MY25),71740.0,575.0,94.9,2260 kg
40710,Audi,9.0,A6 Sportback e-tron performance (MY25),69940.0,600.0,94.9,2250 kg
40711,Audi,9.0,Q6 SUV e-tron quattro (MY24),68975.0,480.0,94.9,2400 kg
40712,Audi,9.0,e-tron 50 quattro,60600.0,280.0,64.7,2445 kg
40713,Audi,9.0,e-tron GT quattro,87800.0,415.0,83.7,2350 kg
40714,Audi,9.0,Q8 SUV e-tron 55 quattro,80715.0,505.0,106.0,2585 kg
40715,Audi,9.0,Q4 e-tron 40,46610.0,325.0,59.0,2035 kg
40716,Audi,9.0,A6 Sportback e-tron (MY25),62540.0,485.0,75.8,2175 kg
40717,Audi,9.0,Q4 e-tron 50 quattro,57010.0,385.0,76.6,2210 kg
40718,Audi,9.0,A6 Avant e-tron (MY25),64340.0,465.0,75.8,2185 kg
40719,Audi,9.0,e-tron GT quattro,88555.0,540.0,97.0,2355 kg
40720,Audi,9.0,A6 Avant e-tron quattro (MY25),76840.0,560.0,94.9,2370 kg
40721,Audi,9.0,Q6 SUV e-tron performance (MY24),63475.0,490.0,94.9,2275 kg
40722,Audi,9.0,Q6 SUV e-tron (MY24),59975.0,395.0,75.8,2200 kg
40723,Audi,9.0,Q4 e-tron 55 quattro,57690.0,395.0,77.0,2235 kg
40724,Audi,9.0,Q6 Sportback e-tron performance (MY25),65975.0,510.0,94.9,2275 kg
40725,Audi,9.0,Q4 e-tron 35,44690.0,285.0,52.0,1965 kg
40726,Audi,9.0,Q8 SUV e-tron 50 quattro,70715.0,425.0,89.0,2585 kg
40727,Audi,9.0,A6 Sportback e-tron quattro (MY25),75040.0,570.0,94.9,2360 kg
40728,Audi,9.0,e-tron Sportback 55 quattro,74635.0,380.0,86.5,2565 kg
40729,Audi,9.0,Q8 Sportback e-tron 55 quattro,83215.0,525.0,106.0,2585 kg
40730,Audi,9.0,Q4 Sportback e-tron 45,52810.0,435.0,77.0,2145 kg
40731,Audi,9.0,e-tron 50 quattro,62035.0,280.0,64.7,2445 kg
40732,Audi,9.0,S6 Avant e-tron (MY25),99340.0,530.0,94.9,2410 kg
40733,Audi,9.0,Q6 Sportback e-tron quattro (MY24),71475.0,500.0,94.9,2400 kg
40734,Audi,9.0,SQ6 SUV e-tron (MY24),92950.0,470.0,94.9,2425 kg
40735,Audi,9.0,RS e-tron GT,119000.0,400.0,83.7,2420 kg
40736,Audi,9.0,e-tron S Sportback,90235.0,330.0,86.5,2730 kg
40737,Audi,9.0,e-tron 55 quattro,68060.0,365.0,86.5,2565 kg
40738,Audi,9.0,Q4 Sportback e-tron 40,52130.0,425.0,76.6,2120 kg
40739,Audi,9.0,e-tron Sportback 50 quattro,69100.0,295.0,64.7,2445 kg
40740,Audi,9.0,Q4 e-tron 45 quattro,52740.0,395.0,77.0,2235 kg
40741,Audi,9.0,RS e-tron GT,126425.0,525.0,97.0,2395 kg
40742,Audi,9.0,Q4 Sportback e-tron 45 quattro,54240.0,410.0,77.0,2235 kg
40743,Audi,9.0,S e-tron GT,107825.0,540.0,97.0,2385 kg
40744,Audi,9.0,Q4 Sportback e-tron 55 quattro,59190.0,415.0,77.0,2235 kg
40745,Audi,9.0,Q4 Sportback e-tron 40,48110.0,340.0,59.0,2035 kg
40746,Audi,9.0,e-tron S,88435.0,320.0,86.5,2730 kg
40747,Audi,9.0,Q6 Sportback e-tron (MY25),62475.0,410.0,75.8,2200 kg
40748,Audi,9.0,S6 Sportback e-tron (MY25),97540.0,555.0,94.9,2400 kg
40749,Audi,9.0,RS e-tron GT performance,142925.0,525.0,97.0,2395 kg
40750,Audi,9.0,e-tron 55 quattro,71500.0,365.0,86.5,2595 kg
40751,Audi,9.0,SQ8 SUV e-tron,98815.0,455.0,106.0,2725 kg
40752,Audi,9.0,Q4 Sportback e-tron 50 quattro,58510.0,400.0,76.6,2215 kg
40753,Audi,9.0,SQ6 Sportback e-tron (MY25),95450.0,495.0,94.9,2425 kg
40754,Audi,9.0,e-tron Sportback 55 quattro,79900.0,380.0,86.5,2555 kg
40755,Audi,9.0,Q8 Sportback e-tron 50 quattro,73215.0,445.0,89.0,2585 kg
40756,Audi,9.0,e-tron S,87000.0,320.0,86.5,2695 kg
40757,Audi,9.0,Q4 Sportback e-tron 35,46190.0,295.0,52.0,1970 kg
40758,Audi,9.0,SQ8 Sportback e-tron,101315.0,480.0,106.0,2725 kg
40759,Audi,9.0,e-tron S Sportback,88700.0,335.0,86.5,2695 kg
40760,Audi,9.0,e-tron Sportback 50 quattro,63835.0,295.0,64.7,2445 kg
40761,Volkswagen,12.8,ID.4 Pro (MY24-25),46035.0,445.0,77.0,2144 kg
40762,Volkswagen,12.8,e-Golf,28075.0,190.0,32.0,1615 kg
40763,Volkswagen,12.8,ID.7 Pro (MY24-25),51550.0,475.0,77.0,2172 kg
40764,Volkswagen,12.8,ID.4 Pro Performance,46035.0,410.0,77.0,2109 kg
40765,Volkswagen,12.8,ID.7 Tourer Pro S (MY26),55280.0,520.0,86.0,2235 kg
40766,Volkswagen,12.8,ID.4 Pro (MY26),35495.0,445.0,77.0,2139 kg
40767,Volkswagen,12.8,ID.3 Pro S (MY26),35495.0,475.0,79.0,1957 kg
40768,Volkswagen,12.8,ID.3 Pure (MY24-26),29360.0,325.0,52.0,1787 kg
40769,Volkswagen,12.8,ID.3 Pro,30700.0,350.0,58.0,1812 kg
40770,Volkswagen,12.8,ID.3 Pro,44990.0,350.0,58.0,1815 kg
40771,Volkswagen,12.8,e-Up!,24085.0,205.0,32.3,1248 kg
40772,Volkswagen,12.8,ID.3 1st,35880.0,350.0,58.0,1794 kg
40773,Volkswagen,12.8,ID. Buzz LWB Pro,59395.0,390.0,86.0,2628 kg
40774,Volkswagen,12.8,ID.7 Pro S (MY26),54490.0,525.0,86.0,2226 kg
40775,Volkswagen,12.8,ID. Buzz NWB Pro,59035.0,370.0,79.0,2492 kg
40776,Volkswagen,12.8,ID.3 Pro S (MY24-25),35495.0,465.0,77.0,1957 kg
40777,Volkswagen,12.8,ID.3 Pro (MY24-26),34240.0,365.0,59.0,1815 kg
40778,Volkswagen,12.8,ID. Buzz Pro,59035.0,345.0,77.0,2459 kg
40779,Volkswagen,12.8,ID.4 Pro,44605.0,410.0,77.0,2123 kg
40780,Volkswagen,12.8,ID.7 Tourer Pro (MY24-25),52240.0,470.0,77.0,2191 kg
40781,Volkswagen,12.8,ID.7 Tourer GTX (MY26),59900.0,500.0,86.0,2336 kg
40782,Volkswagen,12.8,e-Up!,22055.0,205.0,32.3,1235 kg
40783,Volkswagen,12.8,ID.3 Pro Performance,39425.0,350.0,58.0,1812 kg
40784,Volkswagen,12.8,ID.4 GTX (MY26),52245.0,435.0,79.0,2248 kg
40785,Volkswagen,12.8,ID.4 1st,40800.0,410.0,77.0,2124 kg
40786,Volkswagen,12.8,ID.7 Pro S (MY24-25),55450.0,525.0,86.0,2226 kg
40787,Volkswagen,12.8,e-Golf,26345.0,125.0,20.5,1585 kg
40788,Volkswagen,12.8,ID.4 GTX,52865.0,400.0,77.0,2239 kg
40789,Volkswagen,12.8,ID.5 Pro (MY24-25),50940.0,460.0,77.0,2130 kg
40790,Volkswagen,12.8,ID.7 Pro (MY26),51005.0,475.0,77.0,2180 kg
40791,Volkswagen,12.8,ID.4 Pure (MY26),35495.0,285.0,52.0,1975 kg
40792,Volkswagen,12.8,ID.3 Pro,28420.0,350.0,58.0,1805 kg
40793,Volkswagen,12.8,ID.7 Tourer Pro (MY26),51795.0,470.0,77.0,2191 kg
40794,Volkswagen,12.8,ID.7 GTX (MY26),59110.0,500.0,86.0,2325 kg
40795,Volkswagen,12.8,ID. Buzz LWB GTX,67795.0,380.0,86.0,2758 kg
40796,Volkswagen,12.8,ID.5 Pro (MY26),44400.0,455.0,77.0,2131 kg
40797,Volkswagen,12.8,ID.7 Tourer GTX (MY24-25),62670.0,500.0,86.0,2339 kg
40798,Volkswagen,12.8,ID.4 GTX (MY24-25),53865.0,420.0,77.0,2256 kg
40799,Volkswagen,12.8,ID.3 Pure Performance,27120.0,275.0,45.0,1772 kg
40800,Volkswagen,12.8,ID.3 Pro S,38800.0,450.0,77.0,1934 kg
40801,Volkswagen,12.8,ID.5 GTX (MY24-25),55365.0,430.0,77.0,2242 kg
40802,Volkswagen,12.8,ID.7 Tourer Pro S (MY24-25),56140.0,520.0,86.0,2235 kg
40803,Volkswagen,12.8,ID.3 GTX Performance (MY24-26),46325.0,465.0,79.0,1993 kg
40804,Volkswagen,12.8,ID.4 Pro 4MOTION (MY24-25),46080.0,435.0,77.0,2233 kg
40805,Volkswagen,12.8,e-Up!,19615.0,100.0,16.0,1229 kg
40806,Volkswagen,12.8,ID.4 Pure,38845.0,285.0,52.0,1966 kg
40807,Volkswagen,12.8,ID.5 GTX (MY26),47900.0,445.0,79.0,2233 kg
40808,Volkswagen,12.8,ID.4 Pro 4MOTION (MY26),46120.0,435.0,77.0,2231 kg
40809,Volkswagen,12.8,ID.3 Pro S - 4 Seats,47470.0,450.0,77.0,1935 kg
40810,Volkswagen,12.8,ID.7 GTX (MY24-25),61980.0,500.0,86.0,2325 kg
40811,Volkswagen,12.8,ID.3 Pro Performance,29740.0,350.0,58.0,1805 kg
40812,Volkswagen,12.8,ID.3 Pure Performance,28135.0,275.0,45.0,1781 kg
40813,Volkswagen,12.8,e-Up!,20780.0,95.0,16.0,1214 kg
40814,Volkswagen,12.8,ID.4 Pure Performance,40275.0,285.0,52.0,1965 kg
40815,Volkswagen,12.8,ID.5 GTX,58640.0,405.0,77.0,2242 kg
40816,Volkswagen,12.8,ID. Buzz NWB GTX,67435.0,360.0,79.0,2629 kg
40817,Volkswagen,12.8,ID.3 Pro S - 4 Seats,47990.0,455.0,77.0,1933 kg
40818,Volkswagen,12.8,ID.5 GTX,56545.0,405.0,77.0,2243 kg
40819,Volkswagen,12.8,ID.4 GTX,49025.0,400.0,77.0,2224 kg
40820,Volkswagen,12.8,ID.5 Pure (MY26),39590.0,320.0,52.0,1963 kg
40821,Volkswagen,12.8,ID.5 Pro Performance,52185.0,430.0,77.0,2118 kg
40822,Volkswagen,12.8,ID.5 Pro Performance,51940.0,430.0,77.0,2117 kg
40823,Volkswagen,12.8,ID.5 Pro,50710.0,430.0,77.0,2118 kg
40824,Volkswagen,12.8,e-Caravelle L2 210 kW 64 kWh,67355.0,245.0,63.8,2568 kg
40825,Volkswagen,12.8,ID.5 Pure (MY24-25),41080.0,320.0,52.0,1966 kg
40826,Volkswagen,12.8,ID.5 Pro,50550.0,430.0,77.0,2117 kg
40827,Volkswagen,12.8,e-Transporter Kombi L1 100 kW 64 kWh,53404.0,255.0,63.8,2302 kg
40828,Volkswagen,12.8,e-Transporter Kombi L2 100 kW 64 kWh,54424.0,250.0,63.8,2348 kg
40829,Volkswagen,12.8,e-Caravelle L1 160 kW 64 kWh,60557.0,245.0,63.8,2523 kg
40830,Volkswagen,12.8,e-Caravelle L2 160 kW 64 kWh,61577.0,245.0,63.8,2568 kg
40831,Volkswagen,12.8,e-Caravelle L1 210 kW 64 kWh,66335.0,245.0,63.8,2523 kg
40832,Volkswagen,12.8,e-Caravelle L2 100 kW 64 kWh,57149.0,245.0,63.8,2568 kg
40833,Volkswagen,12.8,e-Caravelle L1 100 kW 64 kWh,56129.0,245.0,63.8,2523 kg
40834,Smart,11.8,#5 Brabus (MY25),51800.0,450.0,94.0,2453 kg
40835,Smart,11.8,#5 Premium (MY25),47300.0,465.0,94.0,2335 kg
40836,Smart,11.8,#1 Pro+ (MY23),36960.0,335.0,62.0,1863 kg
40837,Smart,11.8,EQ fortwo coupe,22225.0,100.0,16.7,1095 kg
40838,Smart,11.8,#3 Premium (MY24),40660.0,355.0,62.0,1885 kg
40839,Smart,11.8,#1 Brabus (MY23),44960.0,325.0,62.0,1975 kg
40840,Smart,11.8,#3 Brabus (MY24),46460.0,350.0,62.0,1985 kg
40841,Smart,11.8,#5 Summit Edition (MY25),48800.0,450.0,94.0,2445 kg
40842,Smart,11.8,EQ forfour,22295.0,95.0,16.7,1200 kg
40843,Smart,11.8,#5 Pro (MY25),39800.0,370.0,74.4,2275 kg
40844,Smart,11.8,ForTwo Electric Drive,16420.0,100.0,16.7,1085 kg
40845,Smart,11.8,#1 Premium (MY23),39660.0,335.0,62.0,1875 kg
40846,Smart,11.8,#5 Pro+ (MY25),43800.0,465.0,94.0,2335 kg
40847,Smart,11.8,#5 Pulse (MY25),47300.0,455.0,94.0,2420 kg
40848,Smart,11.8,#3 Pro+ (MY24),37960.0,355.0,62.0,1855 kg
40849,Smart,11.8,#1 Pro (MY24),32960.0,250.0,47.0,1855 kg
40850,Smart,11.8,#3 Pro (MY24),33960.0,265.0,47.0,1855 kg
40851,Smart,11.8,#1 Pure (MY24),29960.0,250.0,47.0,1855 kg
40852,Smart,11.8,ForFour Electric Drive,16915.0,95.0,16.7,1200 kg
40853,Smart,11.8,EQ fortwo coupe,17695.0,100.0,16.7,1085 kg
40854,Smart,11.8,EQ forfour,18190.0,95.0,16.7,1200 kg
40855,Smart,11.8,EQ fortwo cabrio,24645.0,95.0,16.7,1125 kg
40856,Smart,11.8,ForTwo Cabrio Electric Drive,18560.0,95.0,16.7,1115 kg
40857,Smart,11.8,EQ fortwo cabrio,19835.0,95.0,16.7,1115 kg
40858,Toyota,12.1,C-HR+ 77 kWh (MY26),37650.0,430.0,72.0,1940 kg
40859,Toyota,12.1,bZ4X AWD 73.1 kWh (MY25),52510.0,375.0,69.0,2120 kg
40860,Toyota,12.1,bZ4X FWD (MY22-24),36995.0,350.0,64.0,1970 kg
40861,Toyota,12.1,bZ4X AWD (MY22-24),48625.0,345.0,64.0,2070 kg
40862,Toyota,12.1,bZ4X FWD 73.1 kWh (MY25),46760.0,385.0,69.0,2025 kg
40863,Toyota,12.1,Proace Verso L 75 kWh,46595.0,265.0,69.0,2240 kg
40864,Toyota,12.1,C-HR+ 57.7 kWh (MY26),34495.0,330.0,54.0,1845 kg
40865,Toyota,12.1,Urban Cruiser 48.8 kWh,29995.0,270.0,47.8,1775 kg
40866,Toyota,12.1,bZ4X FWD 57.7 kWh (MY25),40675.0,305.0,54.0,1945 kg
40867,Toyota,12.1,Urban Cruiser 61.1 kWh,34460.0,330.0,59.8,1835 kg
40868,Toyota,12.1,Proace City Verso L2 50 kWh,33245.0,230.0,50.0,1881 kg
40869,Toyota,12.1,Proace City Verso L1 50 kWh,31995.0,235.0,50.0,1811 kg
40870,Toyota,12.1,Proace Verso M 75 kWh,45895.0,265.0,69.0,2211 kg
40871,Toyota,12.1,Proace City Verso L1 50 kWh,34113.0,210.0,46.3,1739 kg
40872,Toyota,12.1,Proace City Verso L2 50 kWh,34113.0,205.0,46.3,1813 kg
40873,Toyota,12.1,Proace Verso L 50 kWh,43488.0,180.0,46.3,1989 kg
40874,Toyota,12.1,Proace Verso M 50 kWh,42988.0,185.0,46.3,1969 kg
40875,Toyota,13.1,C-HR+ 77 kWh (MY26),37650.0,430.0,72.0,1940 kg
40876,Toyota,13.1,bZ4X AWD 73.1 kWh (MY25),52510.0,375.0,69.0,2120 kg
40877,Toyota,13.1,bZ4X FWD (MY22-24),36995.0,350.0,64.0,1970 kg
40878,Toyota,13.1,bZ4X AWD (MY22-24),48625.0,345.0,64.0,2070 kg
40879,Toyota,13.1,bZ4X FWD 73.1 kWh (MY25),46760.0,385.0,69.0,2025 kg
40880,Toyota,13.1,Proace Verso L 75 kWh,46595.0,265.0,69.0,2240 kg
40881,Toyota,13.1,C-HR+ 57.7 kWh (MY26),34495.0,330.0,54.0,1845 kg
40882,Toyota,13.1,Urban Cruiser 48.8 kWh,29995.0,270.0,47.8,1775 kg
40883,Toyota,13.1,bZ4X FWD 57.7 kWh (MY25),40675.0,305.0,54.0,1945 kg
40884,Toyota,13.1,Urban Cruiser 61.1 kWh,34460.0,330.0,59.8,1835 kg
40885,Toyota,13.1,Proace City Verso L2 50 kWh,33245.0,230.0,50.0,1881 kg
40886,Toyota,13.1,Proace City Verso L1 50 kWh,31995.0,235.0,50.0,1811 kg
40887,Toyota,13.1,Proace Verso M 75 kWh,45895.0,265.0,69.0,2211 kg
40888,Toyota,13.1,Proace City Verso L1 50 kWh,34113.0,210.0,46.3,1739 kg
40889,Toyota,13.1,Proace City Verso L2 50 kWh,34113.0,205.0,46.3,1813 kg
40890,Toyota,13.1,Proace Verso L 50 kWh,43488.0,180.0,46.3,1989 kg
40891,Toyota,13.1,Proace Verso M 50 kWh,42988.0,185.0,46.3,1969 kg
40892,Fisker,7.4,Ocean One,60880.0,530.0,106.5,2434 kg
40893,Fisker,7.4,Ocean Extreme,57900.0,490.0,106.5,2526 kg
40894,Fisker,7.4,Ocean Ultra,50900.0,500.0,106.5,2526 kg
40895,Fisker,7.4,Ocean Sport,36900.0,350.0,71.0,2300 kg
40896,Ford,6.2,Explorer Extended Range RWD,45875.0,435.0,77.0,2090 kg
40897,Ford,6.2,Puma Gen-E,26245.0,275.0,43.6,1563 kg
40898,Ford,6.2,Capri Extended Range AWD (MY25),56175.0,455.0,79.0,2175 kg
40899,Ford,6.2,Mustang Mach-E ER RWD (MY24),52390.0,480.0,91.0,2161 kg
40900,Ford,6.2,Explorer Extended Range AWD,53975.0,440.0,79.0,2167 kg
40901,Ford,6.2,Capri Extended Range RWD (MY25),48075.0,455.0,77.0,2098 kg
40902,Ford,6.2,Explorer Standard Range RWD,39875.0,305.0,52.0,1908 kg
40903,Ford,6.2,e-Tourneo Courier,29940.0,200.0,43.6,1724 kg
40904,Ford,6.2,Mustang Mach-E ER AWD (MY22),65080.0,440.0,91.0,2257 kg
40905,Ford,6.2,Focus Electric,28500.0,105.0,19.6,1700 kg
40906,Ford,6.2,Mustang Mach-E ER RWD (MY25),59390.0,475.0,88.0,2161 kg
40907,Ford,6.2,Mustang Mach-E ER RWD (MY21),47580.0,465.0,88.0,2160 kg
40908,Ford,6.2,Mustang Mach-E ER AWD (MY21),58230.0,430.0,88.0,2257 kg
40909,Ford,6.2,Mustang Mach-E SR RWD (MY21),42530.0,365.0,68.0,2044 kg
40910,Ford,6.2,Mustang Mach-E ER AWD (MY23.75),65405.0,440.0,91.0,2257 kg
40911,Ford,6.2,Mustang Mach-E SR RWD (MY23.75),50830.0,380.0,72.6,2179 kg
40912,Ford,6.2,Capri Standard Range RWD (MY25),42075.0,320.0,52.0,1914 kg
40913,Ford,6.2,Mustang Mach-E ER AWD (MY24),58415.0,445.0,91.0,2245 kg
40914,Ford,6.2,Mustang Mach-E ER AWD (MY25),65415.0,435.0,88.0,2245 kg
40915,Ford,6.2,Mustang Mach-E ER AWD (MY23),65405.0,440.0,91.0,2257 kg
40916,Ford,6.2,Mustang Mach-E GT (MY24),67550.0,425.0,91.0,2343 kg
40917,Ford,6.2,Mustang Mach-E GT (MY23.75),74540.0,425.0,91.0,2348 kg
40918,Ford,6.2,Mustang Mach-E SR RWD (MY24),43840.0,385.0,72.6,2166 kg
40919,Ford,6.2,e-Tourneo Custom L1 160 kW RWD,57083.0,270.0,71.0,2432 kg
40920,Ford,6.2,Mustang Mach-E SR AWD (MY21),50850.0,335.0,68.0,2138 kg
40921,Ford,6.2,Mustang Mach-E ER RWD (MY23),59380.0,480.0,91.0,2160 kg
40922,Ford,6.2,e-Tourneo Custom L2 210 kW RWD,76187.0,255.0,71.0,2807 kg
40923,Ford,6.2,Mustang Mach-E Rally (MY24),69800.0,410.0,91.0,2343 kg
40924,Ford,6.2,Mustang Mach-E ER RWD (MY23.75),59830.0,480.0,91.0,2160 kg
40925,Ford,6.2,Mustang Mach-E SR RWD (MY23),50830.0,375.0,70.0,2044 kg
40926,Ford,6.2,Mustang Mach-E GT (MY23),74540.0,425.0,91.0,2348 kg
40927,Ford,6.2,Mustang Mach-E ER RWD (MY22),56080.0,480.0,91.0,2160 kg
40928,Ford,6.2,e-Tourneo Custom L1 160 kW,60886.0,235.0,64.0,2557 kg
40929,Ford,6.2,e-Tourneo Custom L2 160 kW RWD,57923.0,270.0,71.0,2432 kg
40930,Ford,6.2,Mustang Mach-E GT (MY21),66280.0,410.0,88.0,2348 kg
40931,Ford,6.2,Mustang Mach-E GT (MY22),72830.0,425.0,91.0,2348 kg
40932,Ford,6.2,Mustang Mach-E SR AWD (MY22),60080.0,345.0,70.0,2138 kg
40933,Ford,6.2,Mustang Mach-E SR RWD (MY22),50030.0,375.0,70.0,2044 kg
40934,Ford,6.2,e-Tourneo Custom L1 210 kW RWD,75347.0,255.0,71.0,2760 kg
40935,Ford,6.2,e-Tourneo Custom L2 160 kW,61727.0,235.0,64.0,2602 kg
40936,Peugeot,14.3,e-2008 54 kWh,33900.0,300.0,50.8,1623 kg
40937,Peugeot,14.3,e-3008 73 kWh,45960.0,380.0,73.0,2183 kg
40938,Peugeot,14.3,e-5008 73 kWh,48660.0,370.0,73.0,2260 kg
40939,Peugeot,14.3,e-3008 97 kWh Long Range,48660.0,500.0,96.9,2241 kg
40940,Peugeot,14.3,e-208 (MY20-21),27225.0,270.0,46.3,1530 kg
40941,Peugeot,14.3,e-208 (MY22),31595.0,285.0,46.3,1530 kg
40942,Peugeot,14.3,e-5008 97 kWh Long Range,51360.0,485.0,96.9,2316 kg
40943,Peugeot,14.3,e-208 51 kWh (MY24),32400.0,315.0,48.1,1530 kg
40944,Peugeot,14.3,e-2008,35150.0,270.0,46.3,1623 kg
40945,Peugeot,14.3,e-208 54 kWh (MY25),29450.0,335.0,50.8,1530 kg
40946,Peugeot,14.3,e-208 50 kWh (MY24),32650.0,295.0,46.3,1530 kg
40947,Peugeot,14.3,e-308 (MY23-25),33460.0,300.0,50.8,1759 kg
40948,Peugeot,14.3,e-308 58 kWh (MY26),29495.0,345.0,55.4,1749 kg
40949,Peugeot,14.3,e-408 58 kWh,35560.0,350.0,58.3,1879 kg
40950,Peugeot,14.3,e-2008,30730.0,260.0,46.3,1623 kg
40951,Peugeot,14.3,e-308 SW 58 kWh (MY26),30695.0,340.0,55.4,1783 kg
40952,Peugeot,14.3,e-208 50 kWh (MY25),28650.0,295.0,46.3,1530 kg
40953,Peugeot,14.3,e-2008 50 kWh,32300.0,270.0,46.3,1623 kg
40954,Peugeot,14.3,iOn,16995.0,85.0,14.5,1140 kg
40955,Peugeot,14.3,e-208 51 kWh (MY23),34955.0,305.0,48.1,1530 kg
40956,Peugeot,14.3,e-5008 73 kWh Dual Motor,58990.0,355.0,73.0,2406 kg
40957,Peugeot,14.3,iOn,21216.0,85.0,14.5,1140 kg
40958,Peugeot,14.3,e-308 SW (MY23-25),34660.0,300.0,50.8,1791 kg
40959,Peugeot,14.3,e-3008 73 kWh Dual Motor,56290.0,365.0,73.0,2337 kg
40960,Peugeot,14.3,e-Rifter M 50 kWh,30850.0,235.0,50.0,1830 kg
40961,Peugeot,14.3,e-Rifter XL 50 kWh,31750.0,230.0,50.0,1901 kg
40962,Peugeot,14.3,e-Rifter Standard 50 kWh,33120.0,205.0,46.3,1765 kg
40963,Peugeot,14.3,e-Traveller L3 75 kWh,48395.0,265.0,69.0,2240 kg
40964,Peugeot,14.3,e-Traveller L2 75 kWh,47495.0,265.0,69.0,2211 kg
40965,Peugeot,14.3,e-Rifter Long 50 kWh,35120.0,200.0,46.3,1841 kg
40966,Peugeot,14.3,e-Traveller Standard 50 kWh,42785.0,185.0,46.3,1969 kg
40967,Peugeot,14.3,e-Traveller Long 50 kWh,43625.0,185.0,46.3,1989 kg
40968,Citroën,11.7,C5 Aircross Long Range,32935.0,485.0,96.9,2246 kg
40969,Citroën,11.7,ë-C3 Standard Range 44 kWh,22295.0,255.0,43.8,1491 kg
40970,Citroën,11.7,ë-C4,31960.0,290.0,46.3,1636 kg
40971,Citroën,11.7,ë-C3 Aircross Extended Range 54 kWh,23495.0,290.0,53.5,1607 kg
40972,Citroën,11.7,ë-C3 Urban Range 30 kWh,18495.0,175.0,29.8,1413 kg
40973,Citroën,11.7,C5 Aircross Comfort Range,30315.0,375.0,73.7,2184 kg
40974,Citroën,11.7,ë-C4,26150.0,285.0,46.3,1646 kg
40975,Citroën,11.7,ë-C4 X,31960.0,285.0,46.3,1659 kg
40976,Citroën,11.7,ë-C3 Aircross Comfort Range 44 kWh,21595.0,240.0,43.8,1579 kg
40977,Citroën,11.7,C-Zero,17520.0,85.0,14.5,1140 kg
40978,Citroën,11.7,ë-Berlingo M 50 kWh,29740.0,235.0,50.0,1811 kg
40979,Citroën,11.7,ë-C4 54 kWh,30005.0,325.0,50.8,1646 kg
40980,Citroën,11.7,ë-C4 X 54 kWh,30005.0,335.0,50.8,1652 kg
40981,Citroën,11.7,ë-Berlingo M 50 kWh,32315.0,205.0,46.3,1739 kg
40982,Citroën,11.7,ë-C4 X,27215.0,290.0,46.3,1659 kg
40983,Citroën,11.7,ë-Berlingo XL 50 kWh,30640.0,230.0,50.0,1881 kg
40984,Citroën,11.7,ë-C4 X 54 kWh,35800.0,330.0,50.8,1659 kg
40985,Citroën,11.7,ë-C4 54 kWh,35800.0,330.0,50.8,1636 kg
40986,Citroën,11.7,ë-C4,30895.0,280.0,46.3,1616 kg
40987,Citroën,11.7,ë-SpaceTourer M 75 kWh,42035.0,265.0,69.0,2211 kg
40988,Citroën,11.7,C-Zero,21216.0,85.0,14.5,1140 kg
40989,Citroën,11.7,ë-SpaceTourer M 50 kWh,37045.0,185.0,46.3,1969 kg
40990,Citroën,11.7,ë-SpaceTourer M 50 kWh,36635.0,180.0,46.3,2027 kg
40991,Citroën,11.7,ë-SpaceTourer XL 75 kWh,42935.0,265.0,69.0,2240 kg
40992,Citroën,11.7,ë-SpaceTourer XL 50 kWh,37535.0,180.0,46.3,2056 kg
